Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2023-07-06,Delhi,16.2,43.4,178.2,104.2,14.7,15.1,7.22,0.2,20.7,18.18,17.19,7.74,229.6,Very Poor
2023-07-07,Delhi,65.9,320.6,199.7,109.4,231.3,32.8,3.42,88.2,74.4,2.63,27.74,1.37,24.0,Severe
2023-07-08,Delhi,406.1,357.5,81.4,106.3,207.7,22.7,3.53,72.8,127.6,14.1,2.74,8.01,316.7,Severe
2023-07-09,Delhi,100.5,125.0,94.0,110.5,134.9,21.8,6.73,84.2,101.5,8.08,6.77,8.66,202.6,Severe
2023-07-10,Delhi,364.2,440.8,75.2,111.1,32.0,25.2,4.18,64.4,0.3,15.88,3.02,6.83,381.4,Severe
2023-07-11,Delhi,257.2,312.8,28.6,99.8,155.0,11.2,8.47,40.9,61.8,7.33,19.56,4.81,143.0,Poor
2023-07-12,Delhi,24.7,504.3,177.0,1.0,109.7,41.9,7.63,80.4,199.8,2.51,4.95,5.64,373.1,Satisfactory
2023-07-13,Delhi,83.7,515.7,10.0,42.0,71.2,38.9,8.34,99.4,98.9,13.82,24.11,5.61,96.5,Very Poor
2023-07-14,Delhi,145.9,303.5,11.9,100.4,137.7,0.4,5.99,34.5,30.7,0.2,24.08,7.42,246.1,Moderate
2023-07-15,Delhi,193.0,275.2,61.8,5.7,230.8,19.0,9.38,45.6,140.5,13.98,12.7,1.78,136.1,Good
2023-07-16,Delhi,230.0,386.5,175.1,62.1,10.4,26.3,1.86,64.9,176.1,6.01,20.19,4.24,367.9,Poor
2023-07-17,Delhi,224.2,405.0,32.1,20.5,224.6,26.7,7.82,89.3,51.0,14.71,5.46,8.85,203.4,Very Poor
2023-07-18,Delhi,439.9,476.3,145.8,23.5,72.8,21.1,6.5,87.9,80.9,14.23,9.92,6.29,497.7,Very Poor
2023-07-19,Delhi,345.9,417.5,25.3,104.8,148.9,18.6,0.91,7.9,65.6,6.08,28.36,7.58,396.1,Moderate
2023-07-20,Delhi,96.3,408.2,39.4,120.9,161.3,29.7,1.1,65.7,185.0,13.86,4.26,6.25,73.7,Severe
2023-07-21,Delhi,183.9,578.6,38.5,146.0,179.3,5.7,9.08,88.4,160.1,15.71,28.1,9.81,305.3,Moderate
2023-07-22,Delhi,372.8,263.4,26.0,49.8,141.4,35.1,3.79,41.7,17.6,1.89,17.92,2.71,286.2,Severe
2023-07-23,Delhi,490.5,284.6,40.2,102.2,44.2,8.7,1.63,19.3,29.8,16.53,23.99,2.13,208.1,Very Poor
2023-07-24,Delhi,300.2,527.2,187.7,9.5,61.5,1.8,1.61,87.7,116.9,0.27,15.45,0.69,175.2,Good
2023-07-25,Delhi,154.4,408.6,52.4,143.2,61.1,26.9,4.48,63.4,3.5,12.87,6.94,7.12,77.3,Very Poor
2023-07-26,Delhi,154.6,581.6,130.0,125.2,163.0,16.8,2.88,19.5,65.0,1.33,20.2,8.5,366.0,Moderate
2023-07-27,Delhi,178.6,408.1,74.0,112.4,219.4,14.6,2.91,8.8,21.2,8.08,4.5,7.21,196.4,Satisfactory
2023-07-28,Delhi,354.6,158.2,142.0,117.8,142.8,4.9,2.92,60.5,176.7,4.61,25.68,0.71,292.3,Satisfactory
2023-07-29,Delhi,278.2,314.2,5.6,45.2,123.5,23.6,3.71,6.4,28.6,9.36,11.59,0.02,246.1,Satisfactory
2023-07-30,Delhi,131.9,280.9,167.8,15.9,89.8,4.8,8.52,13.8,198.9,10.13,29.75,3.23,439.2,Poor
2023-07-31,Delhi,22.0,234.5,58.9,47.1,4.5,9.8,7.52,37.6,132.6,17.62,7.03,8.2,370.1,Satisfactory
2023-08-01,Delhi,29.3,591.8,64.7,83.3,235.9,16.5,5.72,2.6,182.7,16.86,24.88,9.09,52.7,Satisfactory
2023-08-02,Delhi,229.6,448.7,12.8,7.2,73.7,48.7,5.55,36.1,48.0,7.03,12.59,7.69,222.7,Poor
2023-08-03,Delhi,227.5,213.5,109.3,73.9,104.4,23.1,0.93,74.8,168.6,2.7,10.88,1.01,168.0,Satisfactory
2023-08-04,Delhi,51.0,247.0,127.6,55.2,111.2,38.4,5.11,42.6,71.9,7.94,11.59,3.75,128.3,Good
2023-08-05,Delhi,190.3,21.2,143.8,111.7,129.6,26.8,6.17,66.6,25.0,15.36,18.11,5.26,491.6,Good
2023-08-06,Delhi,461.3,93.5,11.7,103.1,33.1,8.7,7.59,70.0,143.7,1.94,27.74,4.29,150.9,Poor
2023-08-07,Delhi,314.2,20.3,180.5,130.5,74.3,2.9,8.25,62.3,156.3,16.4,23.07,7.09,474.9,Very Poor
2023-08-08,Delhi,8.0,248.2,150.2,47.6,66.7,43.1,0.77,54.3,138.0,4.89,5.86,3.75,96.8,Very Poor
2023-08-09,Delhi,58.0,582.7,26.1,116.0,147.8,25.3,7.86,11.3,56.2,2.48,3.49,2.53,308.3,Satisfactory
2023-08-10,Delhi,430.7,337.0,191.5,30.6,89.7,3.8,3.61,1.8,150.4,10.35,11.95,4.79,479.6,Severe
2023-08-11,Delhi,276.0,589.2,159.4,136.4,245.0,1.7,8.86,31.0,182.7,12.35,27.54,5.51,259.7,Very Poor
2023-08-12,Delhi,314.9,93.0,67.0,62.0,241.5,35.6,3.52,85.8,53.9,7.0,12.32,3.72,382.0,Severe
2023-08-13,Delhi,476.0,273.9,96.3,91.5,131.2,17.7,6.39,38.2,166.9,15.42,23.59,7.28,467.1,Very Poor
2023-08-14,Delhi,261.3,65.1,67.6,13.5,37.5,2.0,4.42,82.1,105.5,11.26,28.11,6.04,81.8,Satisfactory
2023-08-15,Delhi,355.2,269.6,56.4,144.9,159.3,46.9,5.89,10.9,75.8,3.86,3.66,8.3,116.6,Poor
2023-08-16,Delhi,95.9,142.5,179.5,115.3,236.5,10.3,2.47,22.7,165.0,7.9,4.76,1.96,340.3,Satisfactory
2023-08-17,Delhi,422.7,354.8,156.9,11.1,242.1,22.6,9.54,25.5,47.4,5.7,4.59,2.15,263.4,Poor
2023-08-18,Delhi,217.7,531.3,14.9,102.9,84.3,27.2,1.55,46.1,121.6,10.86,13.96,8.17,350.1,Severe
2023-08-19,Delhi,289.4,67.5,150.0,47.5,36.5,42.1,5.01,9.7,192.1,19.35,17.98,7.19,434.0,Very Poor
2023-08-20,Delhi,418.3,241.5,195.8,77.2,199.4,41.3,5.31,63.0,90.4,12.3,28.38,1.17,210.1,Satisfactory
2023-08-21,Delhi,87.8,151.6,150.7,21.9,218.5,45.4,1.43,95.2,33.9,19.44,22.52,8.77,280.7,Poor
2023-08-22,Delhi,355.9,593.4,94.8,95.3,213.9,35.5,1.1,30.8,192.9,16.03,19.25,5.41,239.9,Very Poor
2023-08-23,Delhi,255.0,422.4,38.5,30.2,211.8,5.7,6.54,69.8,139.1,8.44,8.53,9.58,482.6,Satisfactory
2023-08-24,Delhi,409.3,62.5,163.3,2.6,232.5,41.2,8.99,89.6,40.1,11.48,4.17,8.06,207.2,Severe
2023-08-25,Delhi,285.7,112.5,76.7,83.5,45.9,35.8,2.03,94.7,186.2,12.19,26.45,8.55,391.3,Severe
2023-08-26,Delhi,75.3,413.5,156.6,56.6,14.9,25.5,1.05,76.1,47.7,4.11,14.03,3.88,265.6,Poor
2023-08-27,Delhi,316.9,21.8,23.1,35.9,90.6,22.9,6.86,44.9,195.2,7.37,16.88,5.05,12.0,Severe
2023-08-28,Delhi,340.7,572.6,160.9,99.8,226.3,14.9,6.73,38.3,136.5,7.86,22.01,1.42,455.8,Very Poor
2023-08-29,Delhi,205.5,160.9,9.0,12.4,194.6,3.1,9.43,69.6,195.3,4.18,18.29,0.94,277.9,Good
2023-08-30,Delhi,114.2,353.5,1.8,38.4,23.3,4.8,8.6,93.0,37.1,7.77,26.38,1.7,415.5,Moderate
2023-08-31,Delhi,181.6,499.4,182.0,21.4,38.2,2.2,3.66,10.1,20.6,8.41,22.52,6.39,436.2,Good
2023-09-01,Delhi,75.5,475.7,174.7,30.7,82.5,28.8,8.75,53.9,149.5,1.9,8.82,5.28,376.0,Severe
2023-09-02,Delhi,144.0,240.2,31.9,139.6,43.4,30.4,8.25,61.7,142.5,0.73,14.92,2.13,137.3,Severe
2023-09-03,Delhi,39.4,526.9,53.7,46.3,91.8,18.8,0.46,92.1,27.7,13.51,19.22,3.14,453.7,Moderate
2023-09-04,Delhi,471.7,517.7,79.6,14.0,96.1,3.9,4.27,32.1,102.6,16.65,18.42,2.65,328.7,Good
2023-09-05,Delhi,8.7,203.1,64.5,13.2,112.4,13.6,4.39,51.0,26.9,2.52,12.33,9.63,369.8,Good
2023-09-06,Delhi,63.2,506.5,36.2,97.4,180.1,4.9,5.49,90.0,180.8,16.31,6.56,3.69,306.8,Satisfactory
2023-09-07,Delhi,55.0,515.8,117.3,136.1,197.9,35.2,0.97,54.5,3.8,2.29,23.44,5.71,462.4,Severe
2023-09-08,Delhi,209.4,254.9,191.8,32.7,146.5,44.3,0.35,55.8,198.9,14.34,27.11,9.59,232.8,Good
2023-09-09,Delhi,291.0,254.6,81.5,24.2,18.3,13.5,2.63,8.7,135.7,1.08,24.02,0.71,275.9,Poor
2023-09-10,Delhi,436.1,103.6,110.3,48.7,162.0,41.1,9.34,63.3,94.8,19.29,2.3,8.13,203.1,Good
2023-09-11,Delhi,238.1,390.7,94.8,20.1,101.5,31.5,4.22,43.4,71.9,15.15,15.96,9.49,194.1,Poor
2023-09-12,Delhi,148.0,34.4,34.8,2.6,179.7,8.8,6.24,12.9,100.0,0.81,24.8,4.41,427.9,Poor
2023-09-13,Delhi,18.3,536.6,179.7,51.4,138.4,26.5,0.65,52.7,164.4,5.67,28.94,8.19,454.1,Very Poor
2023-09-14,Delhi,187.5,71.1,89.1,87.0,188.3,48.8,1.37,42.5,153.1,0.53,15.92,5.67,142.7,Poor
2023-09-15,Delhi,46.7,357.1,35.0,33.4,189.4,22.1,7.61,46.7,86.5,2.91,28.51,2.28,240.9,Good
2023-09-16,Delhi,225.2,452.7,193.0,32.4,53.1,34.8,7.51,2.6,44.7,15.67,5.24,8.38,15.5,Good
2023-09-17,Delhi,262.0,302.4,88.3,118.1,165.9,20.0,9.24,85.7,154.8,8.13,13.81,0.79,102.6,Poor
2023-09-18,Delhi,385.8,270.2,184.4,105.1,160.1,44.5,4.17,39.0,185.9,3.3,12.67,3.79,91.9,Very Poor
2023-09-19,Delhi,375.6,66.0,141.8,50.2,38.0,31.3,1.15,44.8,146.7,16.75,25.97,5.35,241.6,Very Poor
2023-09-20,Delhi,309.9,168.6,181.8,50.2,48.5,17.3,9.85,45.9,151.5,16.54,17.72,9.18,181.0,Very Poor
2023-09-21,Delhi,63.2,574.8,27.3,69.4,105.8,20.2,3.86,8.9,50.2,4.05,16.0,4.79,433.0,Severe
2023-09-22,Delhi,439.0,193.1,144.6,41.9,29.5,11.2,8.3,97.0,32.6,5.76,20.41,2.27,354.1,Very Poor
2023-09-23,Delhi,329.3,508.7,130.3,72.7,61.1,32.5,0.12,10.3,92.3,15.73,16.39,6.48,375.0,Good
2023-09-24,Delhi,11.2,209.7,104.8,80.4,50.9,49.4,2.59,71.7,80.9,10.7,16.66,8.55,323.4,Poor
2023-09-25,Delhi,353.6,423.9,123.3,18.7,50.8,13.8,0.75,91.7,81.4,2.2,13.29,1.63,333.1,Poor
2023-09-26,Delhi,294.3,264.7,24.6,9.0,122.5,46.8,7.55,12.4,85.6,17.45,4.51,1.98,478.8,Poor
2023-09-27,Delhi,315.5,539.9,124.9,87.0,7.3,11.8,8.13,11.7,144.4,1.01,26.06,5.94,282.1,Very Poor
2023-09-28,Delhi,341.0,547.3,69.9,71.8,184.9,46.5,9.06,49.0,26.7,17.14,29.34,2.83,9.5,Very Poor
2023-09-29,Delhi,70.8,582.4,70.7,149.7,122.6,18.2,9.04,59.5,75.6,7.43,8.0,9.89,166.5,Severe
2023-09-30,Delhi,424.4,48.3,97.0,147.9,190.6,4.4,1.92,88.6,151.7,5.05,15.93,1.65,199.7,Good
2023-10-01,Delhi,172.2,283.0,23.2,113.5,62.3,13.7,1.47,51.5,85.0,16.3,21.83,3.08,390.2,Moderate
2023-10-02,Delhi,473.7,205.5,108.2,20.4,44.5,25.4,2.12,69.9,102.5,13.35,5.85,2.25,283.5,Good
2023-10-03,Delhi,198.0,382.8,145.4,76.1,151.4,2.5,5.38,42.8,132.1,10.6,27.37,3.4,241.0,Good
2023-10-04,Delhi,134.5,200.9,37.0,116.7,165.2,36.1,3.06,17.0,17.3,18.68,8.99,5.04,241.5,Severe
2023-10-05,Delhi,91.9,325.1,27.8,145.3,36.3,19.4,9.37,35.9,197.7,12.62,13.95,1.29,65.6,Good
2023-10-06,Delhi,464.3,274.5,31.1,93.2,241.6,19.7,0.67,40.0,197.5,1.88,14.42,5.73,188.4,Moderate
2023-10-07,Delhi,198.7,210.4,4.4,81.9,122.8,12.5,1.64,7.8,47.0,16.35,22.27,0.05,74.1,Moderate
2023-10-08,Delhi,496.4,126.1,10.4,127.3,122.5,32.8,4.95,70.9,169.1,18.71,27.89,5.14,472.8,Satisfactory
2023-10-09,Delhi,246.9,24.5,166.9,24.0,246.5,37.1,1.41,66.9,9.8,12.54,3.39,1.16,315.5,Good
2023-10-10,Delhi,366.2,262.3,177.6,4.3,93.0,47.2,9.29,67.2,137.9,8.8,28.05,8.32,264.9,Satisfactory
2023-10-11,Delhi,274.1,411.6,106.1,136.3,107.7,1.1,3.43,12.8,54.4,4.08,8.6,1.65,413.6,Severe
2023-10-12,Delhi,415.4,448.7,23.9,54.3,238.5,10.6,1.53,32.9,121.3,15.08,29.14,1.43,445.7,Satisfactory
2023-10-13,Delhi,7.9,211.2,147.2,136.7,196.1,28.0,3.59,63.7,165.4,17.46,10.42,0.11,48.6,Good
2023-10-14,Delhi,317.0,388.9,139.9,128.6,149.1,39.0,9.48,21.8,132.3,16.68,14.28,7.27,474.2,Poor
2023-10-15,Delhi,133.9,188.0,77.2,127.4,93.4,3.3,9.09,57.5,56.7,18.69,12.08,0.64,206.3,Very Poor
2023-10-16,Delhi,497.9,544.9,50.9,147.6,117.6,15.0,6.56,74.8,181.4,3.38,10.62,2.21,329.6,Severe
2023-10-17,Delhi,367.4,142.4,194.3,114.7,40.7,3.2,1.65,31.9,24.8,17.75,17.28,3.37,216.8,Very Poor
2023-10-18,Delhi,205.7,492.9,126.9,72.0,137.2,48.1,0.83,0.3,82.3,15.28,2.28,8.56,258.9,Poor
2023-10-19,Delhi,358.8,46.9,120.1,46.2,165.9,8.5,9.97,54.4,41.4,16.77,20.78,6.14,225.1,Good
2023-10-20,Delhi,79.4,360.9,59.3,109.3,222.1,48.0,8.65,33.1,90.3,2.83,4.19,6.8,172.5,Moderate
2023-10-21,Delhi,110.4,331.9,71.2,30.2,127.9,11.9,4.66,36.5,137.2,18.78,27.0,4.9,97.2,Very Poor
2023-10-22,Delhi,173.0,216.6,77.3,90.0,140.5,14.6,9.45,0.3,116.9,14.74,24.78,4.46,453.9,Poor
2023-10-23,Delhi,340.2,449.4,150.5,46.7,69.5,7.5,3.54,27.4,61.2,14.03,6.05,1.28,364.2,Satisfactory
2023-10-24,Delhi,140.6,201.1,188.0,22.4,123.2,27.0,8.71,76.2,92.7,19.76,29.15,6.88,369.4,Satisfactory
2023-10-25,Delhi,186.3,394.4,32.3,5.0,17.2,45.8,4.2,95.8,27.2,15.67,7.55,5.92,225.8,Moderate
2023-10-26,Delhi,107.7,554.0,35.6,71.1,97.3,7.9,6.94,35.0,28.5,12.48,29.62,9.13,357.5,Satisfactory
2023-10-27,Delhi,62.3,368.7,95.6,114.7,60.1,29.8,0.14,74.3,167.7,18.97,1.15,9.1,444.2,Good
2023-10-28,Delhi,388.5,50.3,117.0,50.8,119.5,8.1,2.87,40.8,127.9,19.65,11.87,9.97,137.4,Moderate
2023-10-29,Delhi,293.3,582.4,180.4,119.0,87.5,10.2,3.07,51.1,168.7,17.47,4.24,8.37,328.4,Moderate
2023-10-30,Delhi,291.6,281.6,81.7,12.4,80.7,30.2,5.33,28.6,111.5,16.67,25.11,1.64,441.5,Severe
2023-10-31,Delhi,42.3,176.9,120.8,64.4,110.9,15.4,5.69,54.6,13.6,17.63,23.46,4.13,360.6,Good
2023-11-01,Delhi,480.6,337.3,157.5,78.5,1.9,36.8,2.47,47.7,62.4,12.75,29.36,8.19,165.6,Satisfactory
2023-11-02,Delhi,435.5,465.5,85.3,14.1,166.6,34.3,6.67,42.5,139.5,8.83,5.09,6.77,493.4,Severe
2023-11-03,Delhi,415.1,301.3,156.2,55.8,204.2,46.6,4.21,84.7,162.2,12.76,4.44,4.8,87.4,Satisfactory
2023-11-04,Delhi,377.1,429.7,139.9,63.8,183.5,29.3,8.24,37.2,143.6,5.61,7.7,8.8,361.7,Severe
2023-11-05,Delhi,293.0,260.8,133.0,2.7,172.8,30.5,6.65,21.1,154.4,12.23,9.69,3.12,217.8,Very Poor
2023-11-06,Delhi,260.8,386.9,117.5,44.3,18.1,1.4,6.86,83.2,141.6,16.43,23.01,8.26,359.1,Satisfactory
2023-11-07,Delhi,204.6,277.4,91.0,38.9,247.3,21.2,6.33,72.8,164.2,5.91,25.41,5.69,21.0,Severe
2023-11-08,Delhi,346.9,180.2,5.9,130.5,128.4,45.4,9.96,15.6,151.4,17.16,25.52,0.92,283.4,Satisfactory
2023-11-09,Delhi,279.6,18.2,170.3,32.0,202.2,0.7,7.45,45.3,156.1,13.1,10.43,4.74,182.2,Good
2023-11-10,Delhi,1.1,445.4,199.5,81.8,174.0,9.1,8.78,17.6,69.1,6.76,12.27,2.48,302.0,Satisfactory
2023-11-11,Delhi,229.7,227.7,175.5,2.1,246.3,12.7,2.39,16.2,2.3,15.79,11.07,3.7,241.0,Moderate
2023-11-12,Delhi,343.7,232.3,103.3,40.6,90.0,47.7,9.56,40.7,179.1,14.53,19.63,8.11,349.7,Good
2023-11-13,Delhi,167.5,39.6,122.1,114.3,18.6,20.0,7.26,92.8,63.8,3.34,5.14,9.25,360.3,Moderate
2023-11-14,Delhi,102.9,445.5,161.4,124.0,96.5,7.7,2.85,96.9,89.4,16.76,10.82,2.12,314.2,Poor
2023-11-15,Delhi,48.1,533.2,61.5,117.9,152.7,25.5,3.34,56.1,67.8,5.28,27.62,1.45,156.9,Poor
2023-11-16,Delhi,351.2,217.4,54.2,55.7,120.8,11.7,0.82,98.3,86.2,3.47,9.23,8.63,289.5,Moderate
2023-11-17,Delhi,166.7,40.4,0.8,121.0,100.4,11.0,6.29,45.9,30.0,6.97,16.09,0.76,381.3,Poor
2023-11-18,Delhi,216.9,72.6,10.2,45.5,242.9,45.5,2.07,5.3,89.2,13.52,18.48,7.65,297.7,Severe
2023-11-19,Delhi,160.9,213.6,47.2,17.8,216.9,1.3,5.13,51.0,125.6,10.15,11.89,5.94,418.8,Very Poor
2023-11-20,Delhi,384.7,79.5,130.8,108.9,172.9,34.9,8.68,11.7,173.5,12.4,21.68,6.05,51.7,Very Poor
2023-11-21,Delhi,206.0,227.9,144.8,135.3,129.2,35.4,3.67,39.4,138.9,7.48,21.23,7.69,217.1,Severe
2023-11-22,Delhi,488.9,508.4,198.4,20.8,116.3,25.6,8.69,92.1,56.8,12.54,16.36,10.0,195.3,Severe
2023-11-23,Delhi,435.0,213.3,51.4,79.6,242.0,44.4,4.51,31.2,80.7,10.03,13.5,0.32,458.9,Severe
2023-11-24,Delhi,397.5,232.3,53.8,15.4,18.1,16.7,4.44,63.4,25.6,19.99,1.49,7.5,119.6,Moderate
2023-11-25,Delhi,192.0,254.2,188.1,132.8,125.4,32.9,4.57,56.1,110.4,7.42,21.63,3.26,337.3,Severe
2023-11-26,Delhi,383.5,481.4,120.4,100.5,11.1,29.3,5.59,96.9,75.6,10.38,16.55,6.91,394.3,Severe
2023-11-27,Delhi,318.0,492.3,120.5,77.0,197.7,10.2,2.97,66.9,5.1,15.08,29.84,7.49,363.9,Good
2023-11-28,Delhi,323.4,218.3,148.9,102.5,200.4,45.0,8.65,88.0,164.6,5.31,14.56,9.28,121.5,Satisfactory
2023-11-29,Delhi,483.0,95.6,96.3,113.9,138.3,31.1,0.89,29.8,46.8,14.38,25.14,7.5,317.1,Moderate
2023-11-30,Delhi,263.5,330.7,92.3,3.4,191.9,6.6,3.22,80.0,45.7,4.89,14.33,8.67,419.4,Moderate
2023-12-01,Delhi,175.8,556.5,97.7,77.1,19.7,0.9,0.9,40.4,184.8,15.09,9.15,4.83,24.6,Severe
2023-12-02,Delhi,387.9,307.7,96.2,44.8,233.5,15.9,8.21,9.1,178.0,12.6,21.69,3.13,148.8,Satisfactory
2023-12-03,Delhi,314.1,341.1,161.6,101.3,133.0,40.1,2.99,53.0,172.0,2.67,6.29,7.9,498.0,Good
2023-12-04,Delhi,286.4,141.4,80.3,41.6,69.8,31.3,7.83,66.9,78.0,18.82,12.56,7.48,29.5,Good
2023-12-05,Delhi,406.3,219.0,117.0,41.0,187.2,32.2,7.62,17.3,124.6,1.6,25.04,9.72,377.0,Poor
2023-12-06,Delhi,307.5,465.5,193.7,35.9,16.8,3.8,7.25,30.9,186.1,18.73,23.15,3.21,333.5,Moderate
2023-12-07,Delhi,346.8,452.0,11.3,106.4,93.2,4.0,1.83,42.3,27.2,6.33,6.78,9.65,77.4,Moderate
2023-12-08,Delhi,164.7,97.6,73.2,50.5,242.6,34.9,6.66,89.7,134.8,1.78,4.27,0.37,423.8,Very Poor
2023-12-09,Delhi,361.1,255.3,77.3,72.4,109.2,0.9,9.58,69.9,44.3,19.89,2.86,6.05,126.5,Very Poor
2023-12-10,Delhi,410.6,55.7,136.8,118.2,227.5,9.1,1.75,98.9,109.2,3.38,7.55,3.39,258.6,Very Poor
2023-12-11,Delhi,306.0,323.4,163.6,69.7,135.2,48.9,5.87,6.1,132.7,3.94,29.46,8.59,223.1,Very Poor
2023-12-12,Delhi,154.5,306.6,59.4,18.0,72.0,43.5,7.12,71.6,92.6,8.21,29.37,3.35,330.1,Poor
2023-12-13,Delhi,69.9,259.4,109.0,52.2,9.1,7.9,0.62,27.3,123.8,9.57,27.27,0.4,378.3,Severe
2023-12-14,Delhi,76.1,73.7,137.5,17.2,249.4,20.7,8.69,86.3,89.6,6.79,3.05,7.46,145.8,Poor
2023-12-15,Delhi,61.3,49.6,93.1,46.1,97.7,1.2,0.54,93.5,130.5,4.69,7.48,0.9,455.2,Satisfactory
2023-12-16,Delhi,374.0,138.3,123.5,108.3,151.8,12.6,9.4,80.5,192.8,10.39,25.72,8.71,470.5,Very Poor
2023-12-17,Delhi,402.5,323.7,2.5,121.3,138.4,13.5,5.64,92.6,65.7,3.69,11.68,5.21,259.4,Very Poor
2023-12-18,Delhi,92.0,251.6,146.9,146.6,127.5,43.5,2.35,52.6,183.2,17.28,28.66,5.71,494.8,Poor
2023-12-19,Delhi,410.8,399.2,151.2,61.9,134.7,19.8,8.43,70.4,146.1,7.6,28.12,5.95,336.9,Moderate
2023-12-20,Delhi,241.5,500.3,131.7,36.0,59.9,31.6,2.88,54.8,44.5,7.5,9.21,2.87,16.3,Satisfactory
2023-12-21,Delhi,94.8,360.3,141.2,134.8,241.9,20.0,3.23,23.8,139.9,16.67,29.47,1.06,351.1,Moderate
2023-12-22,Delhi,378.6,147.8,118.4,10.1,13.4,44.5,0.37,54.4,96.7,4.28,25.7,5.12,400.4,Moderate
2023-12-23,Delhi,73.6,348.4,66.7,144.3,185.2,22.5,4.52,46.5,177.6,1.37,0.7,7.47,134.0,Poor
2023-12-24,Delhi,56.0,505.1,13.4,11.8,70.8,5.5,5.83,24.2,141.5,4.21,5.76,9.16,139.5,Moderate
2023-12-25,Delhi,104.7,567.0,163.3,23.7,167.3,16.3,1.15,67.1,28.3,6.87,14.41,9.6,369.2,Satisfactory
2023-12-26,Delhi,432.1,380.7,27.2,137.9,217.7,49.0,0.69,94.7,117.2,9.62,0.44,5.55,159.9,Moderate
2023-12-27,Delhi,57.2,599.4,47.5,139.0,111.4,36.4,1.32,88.7,159.6,2.18,5.98,8.78,356.8,Severe
2023-12-28,Delhi,458.4,458.7,167.7,90.0,87.7,49.1,3.38,74.7,148.6,18.72,4.32,7.29,476.2,Severe
2023-12-29,Delhi,317.9,163.0,22.4,29.7,178.5,16.1,5.1,1.9,31.7,3.04,12.94,4.17,440.4,Very Poor
2023-12-30,Delhi,299.7,235.7,21.1,104.2,204.9,35.5,2.88,33.7,145.7,0.76,1.01,6.92,473.8,Poor
2023-12-31,Delhi,194.0,187.4,75.9,116.7,4.1,0.3,7.02,19.2,85.8,3.43,23.39,7.81,111.3,Poor
2024-01-01,Delhi,475.7,396.7,178.0,85.5,190.9,11.5,0.5,36.0,133.3,3.54,28.36,5.0,342.9,Satisfactory
2024-01-02,Delhi,461.8,491.1,69.2,49.8,106.3,17.2,8.82,20.7,91.1,17.9,0.14,2.24,64.9,Very Poor
2024-01-03,Delhi,15.2,125.4,133.2,28.2,177.8,45.7,3.46,0.7,57.9,2.09,27.15,1.07,279.9,Severe
2024-01-04,Delhi,331.2,300.1,164.1,62.2,231.9,47.7,3.93,39.6,158.0,17.28,19.12,8.16,484.8,Good
2024-01-05,Delhi,189.7,22.7,163.8,129.9,135.1,34.0,0.76,16.7,97.8,16.56,12.23,7.82,450.6,Poor
2024-01-06,Delhi,256.8,425.7,27.7,81.9,64.6,34.1,9.22,29.0,193.0,15.17,11.22,2.78,458.9,Good
2024-01-07,Delhi,242.9,494.5,47.6,71.9,84.2,21.8,5.86,8.5,159.0,5.07,20.4,0.63,394.9,Severe
2024-01-08,Delhi,432.6,189.8,53.7,24.1,170.2,46.8,0.04,38.7,4.6,0.31,12.2,0.4,53.5,Poor
2024-01-09,Delhi,447.8,501.6,37.0,125.6,152.1,16.1,9.01,78.8,45.9,16.64,4.67,0.68,406.6,Good
2024-01-10,Delhi,334.5,599.8,86.5,73.6,176.3,14.8,0.63,26.1,48.7,8.27,15.7,1.35,174.7,Poor
2024-01-11,Delhi,136.5,586.5,128.3,1.8,13.4,32.3,2.96,59.9,11.5,18.94,14.14,3.02,190.6,Severe
2024-01-12,Delhi,3.4,40.1,88.5,37.5,186.7,35.8,3.81,81.4,72.1,11.75,25.42,0.55,216.3,Poor
2024-01-13,Delhi,256.2,13.5,20.8,122.8,96.9,3.5,2.75,84.1,52.8,5.36,18.87,9.49,12.6,Moderate
2024-01-14,Delhi,244.6,432.5,130.3,35.7,188.4,46.5,3.41,77.0,29.3,14.74,14.29,1.54,424.4,Very Poor
2024-01-15,Delhi,434.7,470.3,139.7,135.6,228.8,37.9,4.94,15.0,45.7,3.58,29.02,2.84,123.8,Poor
2024-01-16,Delhi,228.1,417.1,61.0,106.8,214.2,46.6,3.49,69.8,161.6,1.93,8.17,3.33,273.6,Severe
2024-01-17,Delhi,70.0,93.1,119.2,143.0,147.4,33.2,5.07,86.6,10.6,14.43,21.58,6.81,349.5,Poor
2024-01-18,Delhi,448.3,543.0,17.0,72.8,225.8,46.3,9.72,13.7,31.3,16.61,4.8,8.21,224.0,Good
2024-01-19,Delhi,371.4,35.2,39.6,51.8,217.6,20.8,9.25,77.9,68.8,9.06,14.12,6.83,237.2,Moderate
2024-01-20,Delhi,415.1,271.9,48.2,1.9,66.4,28.7,0.11,98.4,160.0,14.94,24.03,0.12,127.2,Moderate
2024-01-21,Delhi,212.8,302.2,70.2,91.6,215.3,11.8,7.74,30.9,160.8,1.86,5.49,5.37,174.2,Moderate
2024-01-22,Delhi,344.1,61.0,71.1,19.9,100.1,40.3,2.32,13.2,81.5,19.1,6.64,3.57,44.8,Satisfactory
2024-01-23,Delhi,312.0,560.8,81.0,115.1,1.5,21.7,1.0,32.7,3.9,16.07,10.69,4.59,258.8,Moderate
